question_id,axis,opponent,rubric_oe_mean,rubric_opp_mean,rubric_margin,rubric_winner,rubric_n_judges_oe,rubric_n_judges_opp,rubric_n_judges_common,rubric_judge_diff_sd,pw_llm_margin,pw_llm_winner,pw_llm_net,pw_llm_n_judges,pw_llm_agreement,pw_human_margin,pw_human_winner,pw_human_net,pw_human_n_ratings,instrument_flip_llm,instrument_flip_vs_human,excluded_reason
16c0fc15-6734-4d0c-962a-05dd4391207c,verifiability,gpt-5.5,3.0,3.25,-0.25,gpt-5.5,4,4,4,0.433,0.25,openevidence,1,4,0.5,,,,0,True,False,no_human_pairwise
173dfb70-c6da-4b5b-8ec9-1842190e8805,accuracy,claude-opus-4-8,,,,,0,0,0,,,,,0,,-1.0,claude-opus-4-8,-1,1,False,False,no_rubric;no_llm_pairwise
173dfb70-c6da-4b5b-8ec9-1842190e8805,clinical_utility,claude-opus-4-8,,,,,0,0,0,,,,,0,,-1.0,claude-opus-4-8,-1,1,False,False,no_rubric;no_llm_pairwise
173dfb70-c6da-4b5b-8ec9-1842190e8805,completeness,claude-opus-4-8,,,,,0,0,0,,,,,0,,-1.0,claude-opus-4-8,-1,1,False,False,no_rubric;no_llm_pairwise
173dfb70-c6da-4b5b-8ec9-1842190e8805,source_quality,claude-opus-4-8,,,,,0,0,0,,,,,0,,-1.0,claude-opus-4-8,-1,1,False,False,no_rubric;no_llm_pairwise
173dfb70-c6da-4b5b-8ec9-1842190e8805,verifiability,claude-opus-4-8,,,,,0,0,0,,,,,0,,-1.0,claude-opus-4-8,-1,1,False,False,no_rubric;no_llm_pairwise
173dfb70-c6da-4b5b-8ec9-1842190e8805,accuracy,gpt-5.5,,,,,0,0,0,,,,,0,,-1.0,gpt-5.5,-1,1,False,False,no_rubric;no_llm_pairwise
173dfb70-c6da-4b5b-8ec9-1842190e8805,clinical_utility,gpt-5.5,,,,,0,0,0,,,,,0,,-1.0,gpt-5.5,-1,1,False,False,no_rubric;no_llm_pairwise
173dfb70-c6da-4b5b-8ec9-1842190e8805,completeness,gpt-5.5,,,,,0,0,0,,,,,0,,-1.0,gpt-5.5,-1,1,False,False,no_rubric;no_llm_pairwise
173dfb70-c6da-4b5b-8ec9-1842190e8805,source_quality,gpt-5.5,,,,,0,0,0,,,,,0,,-1.0,gpt-5.5,-1,1,False,False,no_rubric;no_llm_pairwise
173dfb70-c6da-4b5b-8ec9-1842190e8805,verifiability,gpt-5.5,,,,,0,0,0,,,,,0,,-1.0,gpt-5.5,-1,1,False,False,no_rubric;no_llm_pairwise
1870255a-91a5-44a3-8d65-bf59fb055e6d,accuracy,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
1870255a-91a5-44a3-8d65-bf59fb055e6d,clinical_utility,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
1870255a-91a5-44a3-8d65-bf59fb055e6d,completeness,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
1870255a-91a5-44a3-8d65-bf59fb055e6d,source_quality,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
1870255a-91a5-44a3-8d65-bf59fb055e6d,verifiability,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
188ade51-f4b5-45fa-a454-9a276b4b7711,accuracy,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
188ade51-f4b5-45fa-a454-9a276b4b7711,clinical_utility,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
188ade51-f4b5-45fa-a454-9a276b4b7711,completeness,claude-opus-4-8,,,,,0,0,0,,,,,0,,-1.0,claude-opus-4-8,-1,1,False,False,no_rubric;no_llm_pairwise
188ade51-f4b5-45fa-a454-9a276b4b7711,source_quality,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
188ade51-f4b5-45fa-a454-9a276b4b7711,verifiability,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
18972b64-8043-4ba5-ba67-803482bf81dd,accuracy,claude-opus-4-8,3.25,4.0,-0.75,claude-opus-4-8,4,4,4,0.433,-1.0,claude-opus-4-8,-4,4,1.0,,,,0,False,False,no_human_pairwise
18972b64-8043-4ba5-ba67-803482bf81dd,clinical_utility,claude-opus-4-8,3.75,4.0,-0.25,claude-opus-4-8,4,4,4,0.433,-0.75,claude-opus-4-8,-3,4,0.75,,,,0,False,False,no_human_pairwise
18972b64-8043-4ba5-ba67-803482bf81dd,completeness,claude-opus-4-8,3.5,4.0,-0.5,claude-opus-4-8,4,4,4,0.5,-0.5,claude-opus-4-8,-2,4,0.75,,,,0,False,False,no_human_pairwise
18972b64-8043-4ba5-ba67-803482bf81dd,source_quality,claude-opus-4-8,3.25,3.0,0.25,openevidence,4,4,4,0.433,0.5,openevidence,2,4,0.75,,,,0,False,False,no_human_pairwise
18972b64-8043-4ba5-ba67-803482bf81dd,verifiability,claude-opus-4-8,3.0,3.0,0.0,tie,4,4,4,0.0,0.75,openevidence,3,4,0.75,,,,0,False,False,no_human_pairwise
18972b64-8043-4ba5-ba67-803482bf81dd,accuracy,gemini-3.1-pro,3.25,3.75,-0.5,gemini-3.1-pro,4,4,4,0.5,0.25,openevidence,1,4,0.5,-1.0,gemini-3.1-pro,-1,1,True,False,
18972b64-8043-4ba5-ba67-803482bf81dd,clinical_utility,gemini-3.1-pro,3.75,3.75,0.0,tie,4,4,4,0.0,0.0,tie,0,4,0.5,-1.0,gemini-3.1-pro,-1,1,False,False,
18972b64-8043-4ba5-ba67-803482bf81dd,completeness,gemini-3.1-pro,3.5,3.75,-0.25,gemini-3.1-pro,4,4,4,0.433,0.75,openevidence,3,4,0.75,-1.0,gemini-3.1-pro,-1,1,True,False,
18972b64-8043-4ba5-ba67-803482bf81dd,source_quality,gemini-3.1-pro,3.25,2.5,0.75,openevidence,4,4,4,0.433,1.0,openevidence,4,4,1.0,-1.0,gemini-3.1-pro,-1,1,False,True,
18972b64-8043-4ba5-ba67-803482bf81dd,verifiability,gemini-3.1-pro,3.0,2.75,0.25,openevidence,4,4,4,0.433,1.0,openevidence,4,4,1.0,-1.0,gemini-3.1-pro,-1,1,False,True,
18972b64-8043-4ba5-ba67-803482bf81dd,accuracy,gpt-5.5,3.25,4.0,-0.75,gpt-5.5,4,4,4,0.433,-0.25,gpt-5.5,-1,4,0.5,-0.5,gpt-5.5,-1,2,False,False,
18972b64-8043-4ba5-ba67-803482bf81dd,clinical_utility,gpt-5.5,3.75,4.0,-0.25,gpt-5.5,4,4,4,0.433,0.0,tie,0,4,0.5,-1.0,gpt-5.5,-2,2,False,False,
18972b64-8043-4ba5-ba67-803482bf81dd,completeness,gpt-5.5,3.5,3.75,-0.25,gpt-5.5,4,4,4,0.433,-0.5,gpt-5.5,-2,4,0.5,-1.0,gpt-5.5,-2,2,False,False,
18972b64-8043-4ba5-ba67-803482bf81dd,source_quality,gpt-5.5,3.25,3.25,0.0,tie,4,4,4,0.0,1.0,openevidence,4,4,1.0,0.5,openevidence,1,2,False,False,
18972b64-8043-4ba5-ba67-803482bf81dd,verifiability,gpt-5.5,3.0,3.25,-0.25,gpt-5.5,4,4,4,0.433,1.0,openevidence,4,4,1.0,0.0,tie,0,2,True,False,
18fd89e7-5a3a-41cf-b849-10701c0f258c,accuracy,claude-opus-4-8,4.0,4.0,0.0,tie,4,4,4,0.0,0.0,tie,0,4,0.5,,,,0,False,False,no_human_pairwise
18fd89e7-5a3a-41cf-b849-10701c0f258c,clinical_utility,claude-opus-4-8,4.0,3.75,0.25,openevidence,4,4,4,0.433,0.5,openevidence,2,4,0.75,,,,0,False,False,no_human_pairwise
18fd89e7-5a3a-41cf-b849-10701c0f258c,completeness,claude-opus-4-8,4.0,4.0,0.0,tie,4,4,4,0.0,0.75,openevidence,3,4,0.75,,,,0,False,False,no_human_pairwise
18fd89e7-5a3a-41cf-b849-10701c0f258c,source_quality,claude-opus-4-8,2.75,2.25,0.5,openevidence,4,4,4,0.5,0.5,openevidence,2,4,0.75,,,,0,False,False,no_human_pairwise
18fd89e7-5a3a-41cf-b849-10701c0f258c,verifiability,claude-opus-4-8,2.75,2.5,0.25,openevidence,4,4,4,0.433,0.5,openevidence,2,4,0.75,,,,0,False,False,no_human_pairwise
18fd89e7-5a3a-41cf-b849-10701c0f258c,accuracy,gemini-3.1-pro,4.0,3.25,0.75,openevidence,4,4,4,0.433,0.75,openevidence,3,4,0.75,,,,0,False,False,no_human_pairwise
18fd89e7-5a3a-41cf-b849-10701c0f258c,clinical_utility,gemini-3.1-pro,4.0,3.25,0.75,openevidence,4,4,4,0.433,0.75,openevidence,3,4,0.75,,,,0,False,False,no_human_pairwise
18fd89e7-5a3a-41cf-b849-10701c0f258c,completeness,gemini-3.1-pro,4.0,4.0,0.0,tie,4,4,4,0.0,0.5,openevidence,2,4,0.75,,,,0,False,False,no_human_pairwise
18fd89e7-5a3a-41cf-b849-10701c0f258c,source_quality,gemini-3.1-pro,2.75,2.5,0.25,openevidence,4,4,4,0.8292,1.0,openevidence,4,4,1.0,,,,0,False,False,no_human_pairwise
18fd89e7-5a3a-41cf-b849-10701c0f258c,verifiability,gemini-3.1-pro,2.75,2.75,0.0,tie,4,4,4,1.0,1.0,openevidence,4,4,1.0,,,,0,False,False,no_human_pairwise
18fd89e7-5a3a-41cf-b849-10701c0f258c,accuracy,gpt-5.5,4.0,4.0,0.0,tie,4,4,4,0.0,0.0,tie,0,4,1.0,,,,0,False,False,no_human_pairwise
18fd89e7-5a3a-41cf-b849-10701c0f258c,clinical_utility,gpt-5.5,4.0,4.0,0.0,tie,4,4,4,0.0,-0.25,gpt-5.5,-1,4,0.75,,,,0,False,False,no_human_pairwise
18fd89e7-5a3a-41cf-b849-10701c0f258c,completeness,gpt-5.5,4.0,4.0,0.0,tie,4,4,4,0.0,1.0,openevidence,4,4,1.0,,,,0,False,False,no_human_pairwise
18fd89e7-5a3a-41cf-b849-10701c0f258c,source_quality,gpt-5.5,2.75,2.75,0.0,tie,4,4,4,0.0,0.5,openevidence,2,4,0.75,,,,0,False,False,no_human_pairwise
18fd89e7-5a3a-41cf-b849-10701c0f258c,verifiability,gpt-5.5,2.75,2.75,0.0,tie,4,4,4,0.7071,0.5,openevidence,2,4,0.75,,,,0,False,False,no_human_pairwise
19147695-9b4a-4310-abb7-21a2d02e37b5,accuracy,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19147695-9b4a-4310-abb7-21a2d02e37b5,clinical_utility,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19147695-9b4a-4310-abb7-21a2d02e37b5,completeness,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19147695-9b4a-4310-abb7-21a2d02e37b5,source_quality,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19147695-9b4a-4310-abb7-21a2d02e37b5,verifiability,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
196031f9-33f4-4307-af5a-326544b5a9d0,accuracy,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
196031f9-33f4-4307-af5a-326544b5a9d0,clinical_utility,claude-opus-4-8,,,,,0,0,0,,,,,0,,-1.0,claude-opus-4-8,-1,1,False,False,no_rubric;no_llm_pairwise
196031f9-33f4-4307-af5a-326544b5a9d0,completeness,claude-opus-4-8,,,,,0,0,0,,,,,0,,-1.0,claude-opus-4-8,-1,1,False,False,no_rubric;no_llm_pairwise
196031f9-33f4-4307-af5a-326544b5a9d0,source_quality,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
196031f9-33f4-4307-af5a-326544b5a9d0,verifiability,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
196031f9-33f4-4307-af5a-326544b5a9d0,accuracy,gemini-3.1-pro,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
196031f9-33f4-4307-af5a-326544b5a9d0,clinical_utility,gemini-3.1-pro,,,,,0,0,0,,,,,0,,-1.0,gemini-3.1-pro,-1,1,False,False,no_rubric;no_llm_pairwise
196031f9-33f4-4307-af5a-326544b5a9d0,completeness,gemini-3.1-pro,,,,,0,0,0,,,,,0,,-1.0,gemini-3.1-pro,-1,1,False,False,no_rubric;no_llm_pairwise
196031f9-33f4-4307-af5a-326544b5a9d0,source_quality,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
196031f9-33f4-4307-af5a-326544b5a9d0,verifiability,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
196031f9-33f4-4307-af5a-326544b5a9d0,accuracy,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
196031f9-33f4-4307-af5a-326544b5a9d0,clinical_utility,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
196031f9-33f4-4307-af5a-326544b5a9d0,completeness,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
196031f9-33f4-4307-af5a-326544b5a9d0,source_quality,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
196031f9-33f4-4307-af5a-326544b5a9d0,verifiability,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19d43cd0-3020-48c3-8ba9-080ce48bccbb,accuracy,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19d43cd0-3020-48c3-8ba9-080ce48bccbb,clinical_utility,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19d43cd0-3020-48c3-8ba9-080ce48bccbb,completeness,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19d43cd0-3020-48c3-8ba9-080ce48bccbb,source_quality,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19d43cd0-3020-48c3-8ba9-080ce48bccbb,verifiability,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
19d43cd0-3020-48c3-8ba9-080ce48bccbb,accuracy,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19d43cd0-3020-48c3-8ba9-080ce48bccbb,clinical_utility,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19d43cd0-3020-48c3-8ba9-080ce48bccbb,completeness,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19d43cd0-3020-48c3-8ba9-080ce48bccbb,source_quality,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19d43cd0-3020-48c3-8ba9-080ce48bccbb,verifiability,gemini-3.1-pro,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
19e5cac6-7b76-4d1b-85db-423b1577aaa9,accuracy,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19e5cac6-7b76-4d1b-85db-423b1577aaa9,clinical_utility,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19e5cac6-7b76-4d1b-85db-423b1577aaa9,completeness,gemini-3.1-pro,,,,,0,0,0,,,,,0,,-1.0,gemini-3.1-pro,-1,1,False,False,no_rubric;no_llm_pairwise
19e5cac6-7b76-4d1b-85db-423b1577aaa9,source_quality,gemini-3.1-pro,,,,,0,0,0,,,,,0,,-1.0,gemini-3.1-pro,-1,1,False,False,no_rubric;no_llm_pairwise
19e5cac6-7b76-4d1b-85db-423b1577aaa9,verifiability,gemini-3.1-pro,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
19e5cac6-7b76-4d1b-85db-423b1577aaa9,accuracy,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19e5cac6-7b76-4d1b-85db-423b1577aaa9,clinical_utility,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19e5cac6-7b76-4d1b-85db-423b1577aaa9,completeness,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19e5cac6-7b76-4d1b-85db-423b1577aaa9,source_quality,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
19e5cac6-7b76-4d1b-85db-423b1577aaa9,verifiability,gpt-5.5,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
1a1177b2-da49-46ac-8221-fba861815426,accuracy,gpt-5.5,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
1a1177b2-da49-46ac-8221-fba861815426,clinical_utility,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
1a1177b2-da49-46ac-8221-fba861815426,completeness,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
1a1177b2-da49-46ac-8221-fba861815426,source_quality,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
1a1177b2-da49-46ac-8221-fba861815426,verifiability,gpt-5.5,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
1a664586-4682-499d-90ee-7b675638251c,accuracy,claude-opus-4-8,3.75,4.0,-0.25,claude-opus-4-8,4,4,4,0.433,0.75,openevidence,3,4,0.75,,,,0,True,False,no_human_pairwise
1a664586-4682-499d-90ee-7b675638251c,clinical_utility,claude-opus-4-8,3.75,3.5,0.25,openevidence,4,4,4,0.433,1.0,openevidence,4,4,1.0,,,,0,False,False,no_human_pairwise
1a664586-4682-499d-90ee-7b675638251c,completeness,claude-opus-4-8,3.75,3.5,0.25,openevidence,4,4,4,0.433,0.75,openevidence,3,4,0.75,,,,0,False,False,no_human_pairwise
1a664586-4682-499d-90ee-7b675638251c,source_quality,claude-opus-4-8,3.5,2.25,1.25,openevidence,4,4,4,0.433,1.0,openevidence,4,4,1.0,,,,0,False,False,no_human_pairwise
1a664586-4682-499d-90ee-7b675638251c,verifiability,claude-opus-4-8,3.25,2.25,1.0,openevidence,4,4,4,0.0,1.0,openevidence,4,4,1.0,,,,0,False,False,no_human_pairwise
1a664586-4682-499d-90ee-7b675638251c,accuracy,gemini-3.1-pro,3.75,3.75,0.0,tie,4,4,4,0.0,-0.25,gemini-3.1-pro,-1,4,0.5,,,,0,False,False,no_human_pairwise
1a664586-4682-499d-90ee-7b675638251c,clinical_utility,gemini-3.1-pro,3.75,3.5,0.25,openevidence,4,4,4,0.433,1.0,openevidence,4,4,1.0,,,,0,False,False,no_human_pairwise
1a664586-4682-499d-90ee-7b675638251c,completeness,gemini-3.1-pro,3.75,3.75,0.0,tie,4,4,4,0.0,0.25,openevidence,1,4,0.75,,,,0,False,False,no_human_pairwise
1a664586-4682-499d-90ee-7b675638251c,source_quality,gemini-3.1-pro,3.5,2.25,1.25,openevidence,4,4,4,0.433,1.0,openevidence,4,4,1.0,,,,0,False,False,no_human_pairwise
1a664586-4682-499d-90ee-7b675638251c,verifiability,gemini-3.1-pro,3.25,2.5,0.75,openevidence,4,4,4,0.433,1.0,openevidence,4,4,1.0,,,,0,False,False,no_human_pairwise
1a664586-4682-499d-90ee-7b675638251c,accuracy,gpt-5.5,3.75,4.0,-0.25,gpt-5.5,4,4,4,0.433,0.25,openevidence,1,4,0.5,,,,0,True,False,no_human_pairwise
1a664586-4682-499d-90ee-7b675638251c,clinical_utility,gpt-5.5,3.75,4.0,-0.25,gpt-5.5,4,4,4,0.433,-0.25,gpt-5.5,-1,4,0.5,,,,0,False,False,no_human_pairwise
1a664586-4682-499d-90ee-7b675638251c,completeness,gpt-5.5,3.75,4.0,-0.25,gpt-5.5,4,4,4,0.433,0.5,openevidence,2,4,0.5,,,,0,True,False,no_human_pairwise
1a664586-4682-499d-90ee-7b675638251c,source_quality,gpt-5.5,3.5,3.25,0.25,openevidence,4,4,4,0.433,0.75,openevidence,3,4,0.75,,,,0,False,False,no_human_pairwise
1a664586-4682-499d-90ee-7b675638251c,verifiability,gpt-5.5,3.25,3.25,0.0,tie,4,4,4,0.0,0.75,openevidence,3,4,0.75,,,,0,False,False,no_human_pairwise
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,accuracy,claude-opus-4-8,,,,,0,0,0,,,,,0,,0.0,tie,0,1,False,False,no_rubric;no_llm_pairwise
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,clinical_utility,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,completeness,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,source_quality,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,verifiability,claude-opus-4-8,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,accuracy,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,clinical_utility,gemini-3.1-pro,,,,,0,0,0,,,,,0,,-1.0,gemini-3.1-pro,-1,1,False,False,no_rubric;no_llm_pairwise
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,completeness,gemini-3.1-pro,,,,,0,0,0,,,,,0,,-1.0,gemini-3.1-pro,-1,1,False,False,no_rubric;no_llm_pairwise
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,source_quality,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
1aa05974-81bc-485f-9e3e-a9bc6549b8fa,verifiability,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,1,1,False,False,no_rubric;no_llm_pairwise
1b544b94-4daa-49e0-9436-f0927e36d902,accuracy,claude-opus-4-8,,,,,0,0,0,,,,,0,,-1.0,claude-opus-4-8,-1,1,False,False,no_rubric;no_llm_pairwise
1b544b94-4daa-49e0-9436-f0927e36d902,clinical_utility,claude-opus-4-8,,,,,0,0,0,,,,,0,,-1.0,claude-opus-4-8,-1,1,False,False,no_rubric;no_llm_pairwise
1b544b94-4daa-49e0-9436-f0927e36d902,completeness,claude-opus-4-8,,,,,0,0,0,,,,,0,,-1.0,claude-opus-4-8,-1,1,False,False,no_rubric;no_llm_pairwise
1b544b94-4daa-49e0-9436-f0927e36d902,source_quality,claude-opus-4-8,,,,,0,0,0,,,,,0,,-1.0,claude-opus-4-8,-1,1,False,False,no_rubric;no_llm_pairwise
1b544b94-4daa-49e0-9436-f0927e36d902,verifiability,claude-opus-4-8,,,,,0,0,0,,,,,0,,-1.0,claude-opus-4-8,-1,1,False,False,no_rubric;no_llm_pairwise
1b544b94-4daa-49e0-9436-f0927e36d902,accuracy,gemini-3.1-pro,,,,,0,0,0,,,,,0,,0.5,openevidence,1,2,False,False,no_rubric;no_llm_pairwise
1b544b94-4daa-49e0-9436-f0927e36d902,clinical_utility,gemini-3.1-pro,,,,,0,0,0,,,,,0,,-1.0,gemini-3.1-pro,-2,2,False,False,no_rubric;no_llm_pairwise
1b544b94-4daa-49e0-9436-f0927e36d902,completeness,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,2,2,False,False,no_rubric;no_llm_pairwise
1b544b94-4daa-49e0-9436-f0927e36d902,source_quality,gemini-3.1-pro,,,,,0,0,0,,,,,0,,1.0,openevidence,2,2,False,False,no_rubric;no_llm_pairwise
1b544b94-4daa-49e0-9436-f0927e36d902,verifiability,gemini-3.1-pro,,,,,0,0,0,,,,,0,,0.5,openevidence,1,2,False,False,no_rubric;no_llm_pairwise
1ba1604e-256f-464e-8c6d-e67ebe23631f,accuracy,claude-opus-4-8,3.75,3.5,0.25,openevidence,4,4,4,0.433,-1.0,claude-opus-4-8,-4,4,1.0,-1.0,claude-opus-4-8,-1,1,True,True,
1ba1604e-256f-464e-8c6d-e67ebe23631f,clinical_utility,claude-opus-4-8,4.0,4.0,0.0,tie,4,4,4,0.0,-1.0,claude-opus-4-8,-4,4,1.0,-1.0,claude-opus-4-8,-1,1,False,False,
1ba1604e-256f-464e-8c6d-e67ebe23631f,completeness,claude-opus-4-8,4.0,4.0,0.0,tie,4,4,4,0.0,-0.5,claude-opus-4-8,-2,4,0.5,-1.0,claude-opus-4-8,-1,1,False,False,
1ba1604e-256f-464e-8c6d-e67ebe23631f,source_quality,claude-opus-4-8,3.25,3.25,0.0,tie,4,4,4,0.0,-0.75,claude-opus-4-8,-3,4,0.75,-1.0,claude-opus-4-8,-1,1,False,False,
1ba1604e-256f-464e-8c6d-e67ebe23631f,verifiability,claude-opus-4-8,3.25,3.25,0.0,tie,4,4,4,0.0,-0.5,claude-opus-4-8,-2,4,0.5,-1.0,claude-opus-4-8,-1,1,False,False,
1ba1604e-256f-464e-8c6d-e67ebe23631f,accuracy,gemini-3.1-pro,3.75,3.25,0.5,openevidence,4,4,4,0.5,0.25,openevidence,1,4,0.5,,,,0,False,False,no_human_pairwise
1ba1604e-256f-464e-8c6d-e67ebe23631f,clinical_utility,gemini-3.1-pro,4.0,3.5,0.5,openevidence,4,4,4,0.5,0.5,openevidence,2,4,0.75,,,,0,False,False,no_human_pairwise
1ba1604e-256f-464e-8c6d-e67ebe23631f,completeness,gemini-3.1-pro,4.0,3.5,0.5,openevidence,4,4,4,0.5,0.5,openevidence,2,4,0.5,,,,0,False,False,no_human_pairwise
1ba1604e-256f-464e-8c6d-e67ebe23631f,source_quality,gemini-3.1-pro,3.25,2.25,1.0,openevidence,4,4,4,0.0,0.75,openevidence,3,4,0.75,,,,0,False,False,no_human_pairwise
